Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost","Calculation Time (ms)","Num. States","Move-Model Fitness","Trace Fitness","Move-Log Fitness","Trace Length","Queued States",Match
586,"LX",1,Yes,"6.00","0.00","299.00","1.00","0.70","0.60","15.00","365.00",[L/M]START|[L]Leucocytes|[L/M]ERRegistration|[L/M]ERTriage|[L]ERSepsisTriage|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]IVLiquid|[L]IVAntibiotics|[L]AdmissionNC|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseA|[L/M]END
587,"OX",1,Yes,"5.00","1.00","273.00","1.00","0.76","0.69","16.00","352.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L]ERSepsisTriage|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]IVAntibiotics|[L/M]IVLiquid|[L]AdmissionNC|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L/M]ReleaseA|[L/M]ReturnER|[M-INVI]tau from tree|[L/M]END
588,"QY",1,Yes,"6.00","1.00","270.00","1.00","0.68","0.57","14.00","334.00",[L/M]START|[L/M]ERRegistration|[M-INVI]tau from tree|[L]LacticAcid|[L]Leucocytes|[L/M]CRP|[L]ERTriage|[L/M]ERSepsisTriage|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]CRP|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseA|[L/M]END
589,"GCA",1,Yes,"5.00","1.00","271.00","1.00","0.76","0.69","16.00","350.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L]ERSepsisTriage|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]IVLiquid|[L]IVAntibiotics|[L]AdmissionNC|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]Leucocytes|[L/M]ReleaseA|[L/M]ReturnER|[M-INVI]tau from tree|[L/M]END
590,"BDA",1,Yes,"7.00","1.00","285.00","0.89","0.63","0.57","14.00","340.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L]IVLiquid|[L]IVAntibiotics|[L]AdmissionNC|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseA|[L/M]END
591,"IDA",1,Yes,"6.00","1.00","258.00","0.91","0.70","0.67","15.00","325.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L]IVLiquid|[L]IVAntibiotics|[L]AdmissionNC|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]ReleaseA|[L/M]ReturnER|[M-INVI]tau from tree|[L/M]END
592,"YFA",1,Yes,"7.00","1.00","287.00","0.89","0.63","0.57","14.00","345.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L]IVLiquid|[L]IVAntibiotics|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]CRP|[M-INVI]tau from tree|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L]ReleaseA|[L/M]END
593,"BGA",1,Yes,"7.00","1.00","287.00","0.89","0.63","0.57","14.00","341.00",[L/M]START|[L/M]ERRegistration|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L]IVLiquid|[L]IVAntibiotics|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L]ReleaseA|[L/M]END
594,"SGA",1,Yes,"8.00","1.00","369.00","1.00","0.65","0.56","18.00","426.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L/M]Leucocytes|[L]ERSepsisTriage|[L]IVLiquid|[L/M]IVAntibiotics|[M-INVI]tau split|[L/M]AdmissionIC|[L]Leucocytes|[L]CRP|[L/M]LacticAcid|[M-INVI]tau join|[L]CRP|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L]ReleaseB|[L/M]END
595,"AHA",1,Yes,"7.00","1.00","287.00","0.89","0.63","0.57","14.00","344.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L]IVLiquid|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]IVAntibiotics|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L]ReleaseA|[L/M]END
596,"THA",1,Yes,"6.00","0.00","279.00","1.00","0.68","0.57","14.00","339.00",[L/M]START|[L/M]ERRegistration|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]ERTriage|[L]ERSepsisTriage|[L]IVLiquid|[L]IVAntibiotics|[L]AdmissionNC|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseA|[L/M]END
597,"WHA",1,Yes,"7.00","1.00","287.00","0.89","0.63","0.57","14.00","344.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L]IVAntibiotics|[L]IVLiquid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L]ReleaseA|[L/M]END
598,"RIA",1,Yes,"7.00","1.00","301.00","0.90","0.65","0.60","15.00","363.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L]CRP|[L/M]IVLiquid|[L]IVAntibiotics|[L]AdmissionNC|[L]AdmissionNC|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseA|[L/M]END
599,"HJA",1,Yes,"6.00","1.00","299.00","1.00","0.70","0.60","15.00","365.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L]ERSepsisTriage|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]IVLiquid|[L]IVAntibiotics|[L]AdmissionNC|[L]AdmissionNC|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseA|[L/M]END
600,"RKA",1,Yes,"4.00","1.00","214.00","0.90","0.76","0.75","12.00","285.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau split|[L]CRP|[L/M]AdmissionNC|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseA|[L/M]END
601,"HLA",1,Yes,"9.00","1.00","372.00","0.91","0.61","0.56","18.00","429.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L]LacticAcid|[L/M]Leucocytes|[L]CRP|[L]IVLiquid|[L/M]IVAntibiotics|[M-INVI]tau split|[L/M]AdmissionIC|[L]Leucocytes|[L/M]LacticAcid|[M-INVI]tau join|[L]CRP|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L]ReleaseA|[L/M]END
602,"I",1,Yes,"6.00","1.00","265.00","0.89","0.67","0.62","13.00","322.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L]IVAntibiotics|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L]ReleaseA|[L/M]END
603,"AC",1,Yes,"5.00","1.00","230.00","0.92","0.75","0.73","15.00","311.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L]CRP|[L/M]IVLiquid|[L]IVAntibiotics|[L]AdmissionNC|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]ReleaseA|[L/M]ReturnER|[M-INVI]tau from tree|[L/M]END
604,"QG",1,Yes,"5.00","0.00","230.00","0.92","0.75","0.73","15.00","310.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L]LacticAcid|[L/M]IVLiquid|[L]IVAntibiotics|[L]AdmissionNC|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]ReleaseA|[L/M]ReturnER|[M-INVI]tau from tree|[L/M]END
605,"AH",1,Yes,"6.00","1.00","265.00","0.89","0.67","0.62","13.00","322.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]IVAntibiotics|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L]ReleaseA|[L/M]END
606,"II",1,Yes,"5.00","0.00","229.00","0.92","0.75","0.73","15.00","312.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L]Leucocytes|[L]LacticAcid|[L/M]CRP|[L/M]ERSepsisTriage|[M-REAL]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]IVLiquid|[L]IVAntibiotics|[L]AdmissionNC|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]ReleaseA|[L/M]ReturnER|[M-INVI]tau from tree|[L/M]END
607,"FJ",1,Yes,"4.00","1.00","215.00","1.00","0.80","0.73","15.00","303.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L]LacticAcid|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ERSepsisTriage|[L/M]IVLiquid|[L]IVAntibiotics|[L]AdmissionNC|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]ReleaseA|[L/M]ReturnER|[M-INVI]tau from tree|[L/M]END
608,"DL",1,Yes,"6.00","1.00","263.00","0.89","0.67","0.62","13.00","318.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L]IVAntibiotics|[L]IVLiquid|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseA|[L/M]END
609,"JN",1,Yes,"5.00","1.00","274.00","1.00","0.74","0.64","14.00","339.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ERSepsisTriage|[L/M]IVLiquid|[L]IVAntibiotics|[L]AdmissionNC|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseA|[L/M]END
610,"OO",1,Yes,"6.00","1.00","265.00","0.89","0.67","0.62","13.00","322.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L]IVAntibiotics|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L]ReleaseA|[L/M]END
611,"BQ",1,Yes,"5.00","0.00","274.00","1.00","0.74","0.64","14.00","342.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L]ERSepsisTriage|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]IVLiquid|[L]IVAntibiotics|[L]AdmissionNC|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseA|[L/M]END
612,"VQ",1,Yes,"5.00","1.00","274.00","1.00","0.74","0.64","14.00","342.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L]ERSepsisTriage|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]IVLiquid|[L]IVAntibiotics|[L]AdmissionNC|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseD|[L/M]END
613,"LR",1,Yes,"6.00","1.00","279.00","0.90","0.68","0.64","14.00","340.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L]LacticAcid|[L]IVAntibiotics|[L/M]IVLiquid|[L]AdmissionNC|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseA|[L/M]END
614,"QT",1,Yes,"6.00","0.00","263.00","0.89","0.67","0.62","13.00","320.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L]IVLiquid|[L]IVAntibiotics|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L/M]END
615,"GW",1,Yes,"5.00","0.00","186.00","1.00","0.72","0.62","13.00","285.00",[L/M]START|[L]ERSepsisTriage|[L]IVLiquid|[L]IVAntibiotics|[L/M]ERRegistration|[L/M]ERTriage|[L]LacticAcid|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]END
616,"SBA",1,Yes,"8.00","1.00","331.00","0.90","0.62","0.56","16.00","397.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[L]LacticAcid|[L]CRP|[L]IVLiquid|[L/M]IVAntibiotics|[M-INVI]tau split|[L]AdmissionNC|[L/M]LacticAcid|[M-INVI]tau from tree|[M-INVI]tau join|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L]ReleaseA|[L/M]END
617,"RCA",1,Yes,"6.00","1.00","298.00","1.00","0.73","0.65","17.00","383.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L]ERSepsisTriage|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[L]LacticAcid|[L]IVLiquid|[L/M]IVAntibiotics|[M-INVI]tau split|[L]AdmissionNC|[L/M]LacticAcid|[M-INVI]tau from tree|[M-INVI]tau join|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L/M]ReleaseA|[L/M]ReturnER|[M-INVI]tau from tree|[L/M]END
618,"HDA",1,Yes,"5.00","0.00","234.00","0.85","0.74","0.79","14.00","307.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[M-REAL]Leucocytes|[L]IVLiquid|[L/M]IVAntibiotics|[M-INVI]tau split|[L/M]LacticAcid|[M-INVI]tau from tree|[M-INVI]tau join|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau split|[L]CRP|[L/M]AdmissionNC|[M-INVI]tau from tree|[M-INVI]tau join|[L]CRP|[L/M]ReleaseA|[L/M]ReturnER|[M-INVI]tau from tree|[L/M]END
619,"RHA",1,Yes,"3.00","0.00","172.00","0.90","0.81","0.82","11.00","245.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau split|[L]CRP|[L/M]AdmissionNC|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseA|[L/M]END
620,"AIA",1,Yes,"9.00","1.00","345.00","1.00","0.62","0.53","19.00","421.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L/M]CRP|[L]Leucocytes|[L]LacticAcid|[L/M]ERSepsisTriage|[L]IVLiquid|[L]IVAntibiotics|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]AdmissionNC|[M-INVI]tau from tree|[M-INVI]tau join|[L]Leucocytes|[L]Leucocytes|[L]Leucocytes|[L]Leucocytes|[L/M]ReleaseA|[L/M]ReturnER|[M-INVI]tau from tree|[L/M]END
621,"MIA",1,Yes,"5.00","1.00","230.00","0.92","0.75","0.73","15.00","311.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L]CRP|[L]IVAntibiotics|[L/M]IVLiquid|[L]AdmissionNC|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]ReleaseA|[L/M]ReturnER|[M-INVI]tau from tree|[L/M]END
622,"IJA",1,Yes,"6.00","1.00","263.00","0.89","0.67","0.62","13.00","320.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]IVAntibiotics|[L]IVLiquid|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L/M]END
623,"FD",1,Yes,"4.00","0.00","237.00","1.00","0.78","0.69","13.00","319.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L]ERSepsisTriage|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]IVLiquid|[L]IVAntibiotics|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]END
624,"NM",1,Yes,"9.00","1.00","317.00","0.90","0.59","0.53","17.00","378.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau split|[L]CRP|[L]IVLiquid|[L]IVAntibiotics|[L/M]AdmissionNC|[M-INVI]tau from tree|[M-INVI]tau join|[L]AdmissionNC|[L]CRP|[L]CRP|[L]CRP|[L/M]ReleaseA|[L/M]ReturnER|[M-INVI]tau from tree|[L/M]END
625,"OZ",1,Yes,"5.00","1.00","235.00","0.89","0.71","0.67","12.00","289.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L]IVLiquid|[L]IVAntibiotics|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L/M]END
626,"BBA",1,Yes,"9.00","1.00","340.00","1.00","0.57","0.44","16.00","397.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L]ERSepsisTriage|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau split|[L]IVLiquid|[L]IVAntibiotics|[L/M]AdmissionNC|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]AdmissionNC|[L]Leucocytes|[L]CRP|[L]CRP|[L]ReleaseA|[L/M]END
627,"PCA",1,Yes,"5.00","1.00","241.00","0.89","0.71","0.67","12.00","304.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L]LacticAcid|[L/M]END
628,"DFA",1,Yes,"5.00","0.00","239.00","0.89","0.71","0.67","12.00","299.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]AdmissionNC|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L]ReleaseA|[L/M]END
