,dataset,esperimento,pattern,graph,Sub_3_present,Sub_92_present,Sub_42_present,Sub_3_compliant,Sub_92_compliant,Sub_42_compliant,respected,Sub3,Sub92,Sub42
13401,bpi17denied,single_subs,240,graph1379,True,False,True,True,,True,False,1,1,0
13402,bpi17denied,single_subs,240,graph1378,True,False,True,True,,True,False,1,1,0
13403,bpi17denied,single_subs,240,graph1377,True,False,True,True,,True,False,1,1,0
13404,bpi17denied,single_subs,240,graph1376,True,False,True,True,,True,False,1,1,0
13405,bpi17denied,single_subs,240,graph1375,True,True,True,False,True,True,False,1,1,0
13406,bpi17denied,single_subs,240,graph1374,False,True,True,,True,True,False,0,1,1
13407,bpi17denied,single_subs,240,graph1373,True,False,True,True,,True,False,0,1,0
13408,bpi17denied,single_subs,240,graph1372,True,False,True,False,,True,False,1,1,0
13409,bpi17denied,single_subs,240,graph1371,True,False,True,False,,True,False,1,1,0
13410,bpi17denied,single_subs,240,graph1370,True,False,True,True,,True,False,1,1,0
13411,bpi17denied,single_subs,240,graph1369,True,True,True,True,True,True,True,1,1,1
13412,bpi17denied,single_subs,240,graph1368,True,False,False,False,,,True,1,0,0
13413,bpi17denied,single_subs,240,graph1367,True,False,False,False,,,True,1,0,0
13414,bpi17denied,single_subs,240,graph1366,True,False,True,False,,True,False,1,1,1
13415,bpi17denied,single_subs,240,graph1365,True,False,True,False,,True,False,1,1,1
13416,bpi17denied,single_subs,240,graph1364,True,False,True,False,,True,False,1,1,1
13417,bpi17denied,single_subs,240,graph1363,True,False,True,True,,True,False,1,1,1
13418,bpi17denied,single_subs,240,graph1362,True,False,True,True,,True,False,1,1,1
13419,bpi17denied,single_subs,240,graph1361,True,False,True,True,,True,False,1,1,1
13420,bpi17denied,single_subs,240,graph1360,True,False,True,True,,True,False,1,1,0
13421,bpi17denied,single_subs,240,graph1359,True,False,True,True,,True,False,1,1,0
13422,bpi17denied,single_subs,240,graph1358,True,True,True,True,True,True,True,1,1,1
13423,bpi17denied,single_subs,240,graph1357,True,True,True,True,True,True,True,1,1,0
13424,bpi17denied,single_subs,240,graph1356,True,False,True,True,,True,False,1,1,0
13425,bpi17denied,single_subs,240,graph1355,True,False,False,False,,,True,1,0,0
13426,bpi17denied,single_subs,240,graph1354,True,False,True,False,,True,False,1,1,0
13427,bpi17denied,single_subs,240,graph1353,True,False,True,False,,True,False,1,1,0
13428,bpi17denied,single_subs,240,graph1352,True,False,True,True,,True,False,1,1,0
13429,bpi17denied,single_subs,240,graph1351,True,True,True,False,True,True,False,1,1,1
13430,bpi17denied,single_subs,240,graph1350,True,False,True,True,,True,False,0,1,1
13431,bpi17denied,single_subs,240,graph1349,True,False,True,True,,True,False,1,1,0
13432,bpi17denied,single_subs,240,graph1348,True,False,True,True,,True,False,1,1,0
13433,bpi17denied,single_subs,240,graph1347,True,False,True,True,,True,False,1,1,0
13434,bpi17denied,single_subs,240,graph1346,True,False,True,True,,True,False,1,1,0
13435,bpi17denied,single_subs,240,graph1345,True,False,True,True,,True,False,1,1,0
13436,bpi17denied,single_subs,240,graph1344,True,False,True,True,,True,False,1,1,0
13437,bpi17denied,single_subs,240,graph1343,True,False,True,True,,True,False,1,1,0
13438,bpi17denied,single_subs,240,graph1342,True,False,True,True,,True,False,1,1,0
13439,bpi17denied,single_subs,240,graph1341,True,False,True,True,,True,False,1,1,0
13440,bpi17denied,single_subs,240,graph1340,True,False,True,True,,True,False,0,1,0
13441,bpi17denied,single_subs,240,graph1339,True,False,True,True,,True,False,0,1,0
13442,bpi17denied,single_subs,240,graph1338,True,False,True,True,,True,False,0,1,0
13443,bpi17denied,single_subs,240,graph1337,True,False,True,True,,True,False,0,1,0
13444,bpi17denied,single_subs,240,graph1336,True,False,True,True,,True,False,0,1,0
13445,bpi17denied,single_subs,240,graph1335,True,False,True,True,,True,False,0,1,0
13446,bpi17denied,single_subs,240,graph1334,True,False,True,True,,True,False,1,0,1
13447,bpi17denied,single_subs,240,graph1333,True,False,True,False,,True,False,1,1,0
13448,bpi17denied,single_subs,240,graph1332,True,False,True,False,,True,False,1,1,0
13449,bpi17denied,single_subs,240,graph1331,True,False,False,True,,,False,1,0,0
13450,bpi17denied,single_subs,240,graph1330,True,False,True,True,,True,False,0,1,1
13451,bpi17denied,single_subs,240,graph1329,False,False,False,,,,True,0,0,1
13452,bpi17denied,single_subs,240,graph1328,True,False,True,True,,True,False,1,1,0
13453,bpi17denied,single_subs,240,graph1327,True,False,True,True,,True,False,0,1,0
13454,bpi17denied,single_subs,240,graph1326,True,False,True,False,,True,False,1,1,0
13455,bpi17denied,single_subs,240,graph1325,True,True,True,True,True,True,True,1,1,1
13456,bpi17denied,single_subs,240,graph1324,True,False,False,False,,,True,1,0,0
13457,bpi17denied,single_subs,240,graph1323,True,False,True,True,,True,False,0,1,1
13458,bpi17denied,single_subs,240,graph1322,True,False,True,True,,True,False,0,1,0
13459,bpi17denied,single_subs,240,graph1321,True,False,True,True,,True,False,1,1,0
13460,bpi17denied,single_subs,240,graph1320,True,False,True,True,,True,False,0,1,0
13461,bpi17denied,single_subs,240,graph1319,True,False,True,True,,True,False,1,1,0
13462,bpi17denied,single_subs,240,graph1318,True,False,True,True,,True,False,1,1,1
13463,bpi17denied,single_subs,240,graph1317,True,False,True,True,,True,False,1,1,1
13464,bpi17denied,single_subs,240,graph1316,True,False,True,True,,True,False,1,1,1
13465,bpi17denied,single_subs,240,graph1315,True,False,True,True,,True,False,1,1,1
13466,bpi17denied,single_subs,240,graph1314,True,False,True,True,,True,False,1,1,1
13467,bpi17denied,single_subs,240,graph1313,True,False,True,False,,True,False,1,1,0
13468,bpi17denied,single_subs,240,graph1312,True,True,True,False,True,True,False,1,1,1
13469,bpi17denied,single_subs,240,graph1311,True,True,True,True,True,True,True,1,1,1
13470,bpi17denied,single_subs,240,graph1310,True,True,True,False,True,True,False,1,1,1
13471,bpi17denied,single_subs,240,graph1309,True,False,True,False,,True,False,1,1,0
13472,bpi17denied,single_subs,240,graph1308,True,False,True,True,,True,False,0,1,1
13473,bpi17denied,single_subs,240,graph1307,True,False,True,True,,True,False,0,1,1
13474,bpi17denied,single_subs,240,graph1306,True,True,True,True,True,True,True,1,1,1
13475,bpi17denied,single_subs,240,graph1305,True,False,True,False,,True,False,1,1,1
13476,bpi17denied,single_subs,240,graph1304,True,False,True,True,,True,False,1,1,0
13477,bpi17denied,single_subs,240,graph1303,True,True,True,False,True,True,False,1,1,1
13478,bpi17denied,single_subs,240,graph1302,True,False,True,True,,True,False,0,1,0
13479,bpi17denied,single_subs,240,graph1301,True,False,True,True,,True,False,1,1,0
13480,bpi17denied,single_subs,240,graph1300,True,False,True,True,,True,False,0,1,0
13481,bpi17denied,single_subs,240,graph1299,True,False,True,True,,True,False,0,1,0
13482,bpi17denied,single_subs,240,graph1298,True,False,True,True,,True,False,0,1,0
13483,bpi17denied,single_subs,240,graph1297,True,False,True,True,,True,False,0,1,0
13484,bpi17denied,single_subs,240,graph1296,True,False,True,True,,True,False,0,1,0
13485,bpi17denied,single_subs,240,graph1295,True,False,True,True,,True,False,0,1,0
13486,bpi17denied,single_subs,240,graph1294,True,False,True,True,,True,False,0,1,0
13487,bpi17denied,single_subs,240,graph1293,True,False,True,True,,True,False,0,1,0
13488,bpi17denied,single_subs,240,graph1292,True,False,True,False,,True,False,1,1,0
13489,bpi17denied,single_subs,240,graph1291,True,False,True,True,,True,False,0,1,0
13490,bpi17denied,single_subs,240,graph1290,True,False,True,False,,True,False,1,1,0
13491,bpi17denied,single_subs,240,graph1289,True,False,True,True,,True,False,0,1,1
13492,bpi17denied,single_subs,240,graph1288,True,False,True,True,,True,False,0,1,0
13493,bpi17denied,single_subs,240,graph1287,True,False,True,True,,True,False,1,1,0
13494,bpi17denied,single_subs,240,graph1286,True,True,True,True,True,True,True,1,1,1
13495,bpi17denied,single_subs,240,graph1285,True,False,True,False,,True,False,1,1,0
13496,bpi17denied,single_subs,240,graph1284,True,True,False,True,True,,False,1,0,1
13497,bpi17denied,single_subs,240,graph1283,True,False,True,True,,True,False,0,1,0
13498,bpi17denied,single_subs,240,graph1282,True,False,True,True,,True,False,0,1,0
13499,bpi17denied,single_subs,240,graph1281,True,False,True,True,,True,False,0,1,0
13500,bpi17denied,single_subs,240,graph1280,True,False,True,True,,True,False,0,1,0
13501,bpi17denied,single_subs,240,graph1279,True,False,True,True,,True,False,0,1,0
13502,bpi17denied,single_subs,240,graph1278,True,False,True,False,,True,False,1,1,1
13503,bpi17denied,single_subs,240,graph1277,True,True,True,False,True,True,False,1,1,1
13504,bpi17denied,single_subs,240,graph1276,True,False,True,True,,True,False,1,1,0
13505,bpi17denied,single_subs,240,graph1275,True,False,True,True,,True,False,0,1,0
13506,bpi17denied,single_subs,240,graph1274,True,False,True,False,,True,False,1,1,0
13507,bpi17denied,single_subs,240,graph1273,True,False,True,False,,True,False,1,1,0
13508,bpi17denied,single_subs,240,graph1272,True,True,True,False,True,True,False,1,1,1
13509,bpi17denied,single_subs,240,graph1271,True,False,True,True,,True,False,1,1,0
13510,bpi17denied,single_subs,240,graph1270,True,True,True,False,True,True,False,1,1,1
13511,bpi17denied,single_subs,240,graph1269,True,True,True,True,True,True,True,0,1,1
13512,bpi17denied,single_subs,240,graph1268,True,False,True,False,,True,False,1,1,0
13513,bpi17denied,single_subs,240,graph1267,True,False,True,True,,True,False,0,1,0
13514,bpi17denied,single_subs,240,graph1266,True,False,True,True,,True,False,0,1,0
13515,bpi17denied,single_subs,240,graph1265,True,False,True,False,,True,False,0,1,1
13516,bpi17denied,single_subs,240,graph1264,True,False,True,True,,True,False,1,1,0
13517,bpi17denied,single_subs,240,graph1263,True,False,True,False,,True,False,1,1,0
13518,bpi17denied,single_subs,240,graph1262,True,False,True,False,,True,False,1,1,0
13519,bpi17denied,single_subs,240,graph1261,True,False,True,False,,True,False,1,1,0
13520,bpi17denied,single_subs,240,graph1260,True,False,True,True,,True,False,0,1,0
13521,bpi17denied,single_subs,240,graph1259,True,False,True,False,,True,False,1,1,0
13522,bpi17denied,single_subs,240,graph1258,True,False,True,True,,True,False,0,1,0
13523,bpi17denied,single_subs,240,graph1257,True,False,True,False,,True,False,1,1,1
13524,bpi17denied,single_subs,240,graph1256,True,False,True,False,,True,False,1,1,1
13525,bpi17denied,single_subs,240,graph1255,True,False,True,False,,True,False,1,1,1
13526,bpi17denied,single_subs,240,graph1254,True,False,True,False,,True,False,1,1,1
13527,bpi17denied,single_subs,240,graph1253,True,True,True,True,True,True,True,1,1,1
13528,bpi17denied,single_subs,240,graph1252,True,True,True,True,True,True,True,1,1,1
13529,bpi17denied,single_subs,240,graph1251,True,True,True,False,True,True,False,1,1,1
13530,bpi17denied,single_subs,240,graph1250,True,False,True,True,,True,False,1,1,0
13531,bpi17denied,single_subs,240,graph1249,True,True,True,False,True,True,False,1,1,1
13532,bpi17denied,single_subs,240,graph1248,True,False,True,True,,True,False,1,1,0
13533,bpi17denied,single_subs,240,graph1247,True,False,True,True,,True,False,0,1,0
13534,bpi17denied,single_subs,240,graph1246,True,False,True,False,,True,False,1,1,0
13535,bpi17denied,single_subs,240,graph1245,True,False,True,False,,True,False,1,1,0
13536,bpi17denied,single_subs,240,graph1244,True,False,True,True,,True,False,0,1,0
13537,bpi17denied,single_subs,240,graph1243,True,True,True,False,True,True,False,1,1,1
13538,bpi17denied,single_subs,240,graph1242,True,False,True,True,,True,False,1,1,0
13539,bpi17denied,single_subs,240,graph1241,True,False,True,True,,True,False,0,1,0
13540,bpi17denied,single_subs,240,graph1240,True,False,True,True,,True,False,0,1,0
13541,bpi17denied,single_subs,240,graph1239,True,False,True,True,,True,False,0,1,0
13542,bpi17denied,single_subs,240,graph1238,True,False,True,True,,True,False,0,1,0
13543,bpi17denied,single_subs,240,graph1237,True,False,True,True,,True,False,0,1,0
13544,bpi17denied,single_subs,240,graph1236,True,True,True,False,True,True,False,1,1,1
13545,bpi17denied,single_subs,240,graph1235,True,False,True,True,,True,False,1,1,0
13546,bpi17denied,single_subs,240,graph1234,True,False,True,True,,True,False,1,1,0
13547,bpi17denied,single_subs,240,graph1233,True,False,True,True,,True,False,1,1,0
13548,bpi17denied,single_subs,240,graph1232,True,False,True,True,,True,False,1,1,0
13549,bpi17denied,single_subs,240,graph1231,True,False,True,True,,True,False,1,1,0
13550,bpi17denied,single_subs,240,graph1230,True,False,True,True,,True,False,1,1,0
13551,bpi17denied,single_subs,240,graph1229,True,False,True,True,,True,False,1,1,0
13552,bpi17denied,single_subs,240,graph1228,True,False,True,True,,True,False,1,1,0
13553,bpi17denied,single_subs,240,graph1227,True,False,True,True,,True,False,1,1,0
13554,bpi17denied,single_subs,240,graph1226,True,False,True,True,,True,False,1,1,0
13555,bpi17denied,single_subs,240,graph1225,True,False,True,True,,True,False,1,1,0
13556,bpi17denied,single_subs,240,graph1224,True,False,True,True,,True,False,1,1,0
13557,bpi17denied,single_subs,240,graph1223,True,False,True,True,,True,False,1,1,0
13558,bpi17denied,single_subs,240,graph1222,True,False,True,True,,True,False,1,1,0
13559,bpi17denied,single_subs,240,graph1221,True,False,True,True,,True,False,1,1,0
13560,bpi17denied,single_subs,240,graph1220,True,False,True,True,,True,False,1,1,0
13561,bpi17denied,single_subs,240,graph1219,True,False,True,True,,True,False,1,1,0
13562,bpi17denied,single_subs,240,graph1218,True,False,True,True,,True,False,0,1,0
13563,bpi17denied,single_subs,240,graph1217,True,False,True,True,,True,False,1,1,0
13564,bpi17denied,single_subs,240,graph1216,True,False,True,True,,True,False,0,1,0
13565,bpi17denied,single_subs,240,graph1215,True,False,True,True,,True,False,0,1,0
13566,bpi17denied,single_subs,240,graph1214,True,False,True,True,,True,False,0,1,0
13567,bpi17denied,single_subs,240,graph1213,True,False,True,True,,True,False,0,1,0
13568,bpi17denied,single_subs,240,graph1212,True,False,True,True,,True,False,0,1,0
13569,bpi17denied,single_subs,240,graph1211,True,False,True,True,,True,False,0,1,0
13570,bpi17denied,single_subs,240,graph1210,True,False,True,True,,True,False,0,1,0
13571,bpi17denied,single_subs,240,graph1209,True,False,True,True,,True,False,0,1,0
13572,bpi17denied,single_subs,240,graph1208,True,False,True,True,,True,False,0,1,0
13573,bpi17denied,single_subs,240,graph1207,True,False,True,True,,True,False,0,1,0
13574,bpi17denied,single_subs,240,graph1206,True,False,True,True,,True,False,0,1,0
13575,bpi17denied,single_subs,240,graph1205,True,False,True,True,,True,False,0,1,0
13576,bpi17denied,single_subs,240,graph1204,True,False,True,True,,True,False,0,1,0
13577,bpi17denied,single_subs,240,graph1203,True,False,True,True,,True,False,0,1,0
13578,bpi17denied,single_subs,240,graph1202,True,False,True,True,,True,False,0,1,0
13579,bpi17denied,single_subs,240,graph1201,True,False,True,True,,True,False,0,1,0
13580,bpi17denied,single_subs,240,graph1200,True,False,True,True,,True,False,0,1,0
13581,bpi17denied,single_subs,240,graph1199,True,False,True,True,,True,False,0,1,0
13582,bpi17denied,single_subs,240,graph1198,True,False,True,True,,True,False,0,1,0
13583,bpi17denied,single_subs,240,graph1197,True,False,True,True,,True,False,0,1,0
13584,bpi17denied,single_subs,240,graph1196,True,True,True,True,True,True,True,0,1,1
13585,bpi17denied,single_subs,240,graph1195,True,True,True,True,True,True,True,0,1,1
13586,bpi17denied,single_subs,240,graph1194,True,True,True,True,True,True,True,0,1,1
13587,bpi17denied,single_subs,240,graph1193,True,False,True,True,,True,False,1,1,1
13588,bpi17denied,single_subs,240,graph1192,True,True,False,False,True,,False,1,0,1
13589,bpi17denied,single_subs,240,graph1191,True,True,True,True,True,True,True,1,1,1
13590,bpi17denied,single_subs,240,graph1190,True,False,True,False,,True,False,1,1,0
13591,bpi17denied,single_subs,240,graph1189,True,False,True,False,,True,False,1,1,1
13592,bpi17denied,single_subs,240,graph1188,True,False,True,False,,True,False,1,1,0
13593,bpi17denied,single_subs,240,graph1187,True,False,True,True,,True,False,1,1,0
13594,bpi17denied,single_subs,240,graph1186,True,True,True,True,True,True,True,1,1,1
13595,bpi17denied,single_subs,240,graph1185,True,True,True,True,True,True,True,0,1,1
13596,bpi17denied,single_subs,240,graph1184,True,False,True,False,,True,False,1,1,0
13597,bpi17denied,single_subs,240,graph1183,True,False,True,False,,True,False,1,1,0
13598,bpi17denied,single_subs,240,graph1182,True,False,True,False,,True,False,1,1,0
13599,bpi17denied,single_subs,240,graph1181,True,False,False,True,,,False,1,0,0
13600,bpi17denied,single_subs,240,graph1180,True,False,True,False,,True,False,1,1,0
13601,bpi17denied,single_subs,240,graph1179,True,True,True,True,True,True,True,0,1,1
13602,bpi17denied,single_subs,240,graph1178,True,True,True,True,True,True,True,0,1,1
13603,bpi17denied,single_subs,240,graph1177,True,False,True,True,,True,False,0,1,0
13604,bpi17denied,single_subs,240,graph1176,True,False,True,True,,True,False,0,1,0
13605,bpi17denied,single_subs,240,graph1175,True,False,True,True,,True,False,0,1,0
13606,bpi17denied,single_subs,240,graph1174,True,False,True,True,,True,False,0,1,0
13607,bpi17denied,single_subs,240,graph1173,True,True,True,True,True,True,True,0,1,1
13608,bpi17denied,single_subs,240,graph1172,True,False,True,False,,True,False,1,1,1
13609,bpi17denied,single_subs,240,graph1171,True,True,True,True,True,True,True,1,1,1
13610,bpi17denied,single_subs,240,graph1170,True,True,True,True,True,True,True,1,1,1
13611,bpi17denied,single_subs,240,graph1169,True,False,True,True,,True,False,1,1,0
13612,bpi17denied,single_subs,240,graph1168,True,False,True,False,,True,False,1,1,0
13613,bpi17denied,single_subs,240,graph1167,True,True,True,False,True,True,False,1,1,1
13614,bpi17denied,single_subs,240,graph1166,True,True,True,True,True,True,True,0,1,1
13615,bpi17denied,single_subs,240,graph1165,True,True,True,True,True,True,True,0,1,1
13616,bpi17denied,single_subs,240,graph1164,True,False,True,True,,True,False,1,1,1
13617,bpi17denied,single_subs,240,graph1163,True,False,True,True,,True,False,1,1,1
13618,bpi17denied,single_subs,240,graph1162,True,False,True,True,,True,False,0,1,0
13619,bpi17denied,single_subs,240,graph1161,True,False,True,True,,True,False,0,1,1
13620,bpi17denied,single_subs,240,graph1160,True,True,False,True,True,,False,1,0,1
13621,bpi17denied,single_subs,240,graph1159,True,False,True,True,,True,False,1,1,0
13622,bpi17denied,single_subs,240,graph1158,True,False,True,False,,True,False,1,1,1
13623,bpi17denied,single_subs,240,graph1157,True,False,True,True,,True,False,1,0,0
13624,bpi17denied,single_subs,240,graph1156,True,True,True,True,True,True,True,1,1,1
13625,bpi17denied,single_subs,240,graph1155,True,False,True,True,,True,False,1,1,0
13626,bpi17denied,single_subs,240,graph1154,True,False,True,True,,True,False,1,1,0
13627,bpi17denied,single_subs,240,graph1153,True,False,True,True,,True,False,1,1,0
13628,bpi17denied,single_subs,240,graph1152,True,False,True,True,,True,False,1,1,0
13629,bpi17denied,single_subs,240,graph1151,True,False,True,True,,True,False,1,1,0
13630,bpi17denied,single_subs,240,graph1150,True,False,True,True,,True,False,1,1,0
13631,bpi17denied,single_subs,240,graph1149,True,False,True,True,,True,False,1,1,0
13632,bpi17denied,single_subs,240,graph1148,True,False,True,True,,True,False,1,1,0
13633,bpi17denied,single_subs,240,graph1147,True,False,True,True,,True,False,1,1,0
13634,bpi17denied,single_subs,240,graph1146,True,False,True,True,,True,False,1,1,0
13635,bpi17denied,single_subs,240,graph1145,True,False,True,True,,True,False,1,1,0
13636,bpi17denied,single_subs,240,graph1144,True,False,True,True,,True,False,1,1,0
13637,bpi17denied,single_subs,240,graph1143,True,False,True,True,,True,False,1,1,0
13638,bpi17denied,single_subs,240,graph1142,True,False,True,True,,True,False,1,1,0
13639,bpi17denied,single_subs,240,graph1141,True,False,True,True,,True,False,1,1,0
13640,bpi17denied,single_subs,240,graph1140,True,False,True,True,,True,False,1,1,0
13641,bpi17denied,single_subs,240,graph1139,True,False,True,True,,True,False,1,1,0
13642,bpi17denied,single_subs,240,graph1138,True,False,True,True,,True,False,1,1,0
13643,bpi17denied,single_subs,240,graph1137,True,False,True,True,,True,False,1,1,0
13644,bpi17denied,single_subs,240,graph1136,True,False,True,True,,True,False,1,1,0
13645,bpi17denied,single_subs,240,graph1135,True,False,True,True,,True,False,1,1,0
13646,bpi17denied,single_subs,240,graph1134,True,False,True,True,,True,False,1,1,0
13647,bpi17denied,single_subs,240,graph1133,True,False,True,True,,True,False,1,1,0
13648,bpi17denied,single_subs,240,graph1132,True,False,True,True,,True,False,1,1,0
13649,bpi17denied,single_subs,240,graph1131,True,False,True,True,,True,False,1,1,0
13650,bpi17denied,single_subs,240,graph1130,True,False,True,True,,True,False,1,1,0
13651,bpi17denied,single_subs,240,graph1129,True,False,True,True,,True,False,1,1,0
13652,bpi17denied,single_subs,240,graph1128,True,False,True,True,,True,False,1,1,0
13653,bpi17denied,single_subs,240,graph1127,True,False,True,True,,True,False,1,1,0
13654,bpi17denied,single_subs,240,graph1126,True,False,True,True,,True,False,1,1,0
13655,bpi17denied,single_subs,240,graph1125,True,False,True,True,,True,False,1,1,0
13656,bpi17denied,single_subs,240,graph1124,True,False,True,True,,True,False,0,1,0
13657,bpi17denied,single_subs,240,graph1123,True,False,False,False,,,True,1,0,0
13658,bpi17denied,single_subs,240,graph1122,True,False,True,True,,True,False,0,1,1
13659,bpi17denied,single_subs,240,graph1121,True,False,True,True,,True,False,1,1,0
13660,bpi17denied,single_subs,240,graph1120,True,False,True,True,,True,False,1,1,0
13661,bpi17denied,single_subs,240,graph1119,True,False,False,True,,,False,1,0,0
13662,bpi17denied,single_subs,240,graph1118,True,False,False,True,,,False,1,0,0
13663,bpi17denied,single_subs,240,graph1117,True,False,False,True,,,False,1,0,0
13664,bpi17denied,single_subs,240,graph1116,True,False,False,True,,,False,1,0,0
13665,bpi17denied,single_subs,240,graph1115,True,True,True,False,True,True,False,1,1,1
13666,bpi17denied,single_subs,240,graph1114,True,False,True,True,,True,False,1,1,0
13667,bpi17denied,single_subs,240,graph1113,True,False,True,True,,True,False,1,1,0
13668,bpi17denied,single_subs,240,graph1112,True,False,True,False,,True,False,1,1,0
13669,bpi17denied,single_subs,240,graph1111,True,False,True,False,,True,False,1,1,0
13670,bpi17denied,single_subs,240,graph1110,True,False,True,False,,True,False,1,1,0
13671,bpi17denied,single_subs,240,graph1109,True,False,True,False,,True,False,1,1,0
13672,bpi17denied,single_subs,240,graph1108,True,False,True,False,,True,False,1,1,0
13673,bpi17denied,single_subs,240,graph1107,True,False,True,False,,True,False,1,1,1
13674,bpi17denied,single_subs,240,graph1106,True,False,True,True,,True,False,0,1,0
13675,bpi17denied,single_subs,240,graph1105,True,False,True,True,,True,False,0,1,0
13676,bpi17denied,single_subs,240,graph1104,True,False,True,True,,True,False,0,1,0
13677,bpi17denied,single_subs,240,graph1103,True,False,True,True,,True,False,1,1,0
13678,bpi17denied,single_subs,240,graph1102,True,True,True,True,True,True,True,1,1,0
13679,bpi17denied,single_subs,240,graph1101,True,False,False,False,,,True,1,0,0
13680,bpi17denied,single_subs,240,graph1100,True,False,True,False,,True,False,1,1,1
13681,bpi17denied,single_subs,240,graph1099,True,False,True,True,,True,False,0,1,1
13682,bpi17denied,single_subs,240,graph1098,True,True,True,False,True,True,False,1,1,1
13683,bpi17denied,single_subs,240,graph1097,True,False,True,False,,True,False,1,1,0
13684,bpi17denied,single_subs,240,graph1096,True,True,True,True,True,True,True,1,1,1
13685,bpi17denied,single_subs,240,graph1095,True,False,True,True,,True,False,1,1,0
13686,bpi17denied,single_subs,240,graph1094,True,True,True,True,True,True,True,0,1,1
13687,bpi17denied,single_subs,240,graph1093,True,True,True,True,True,True,True,1,1,1
13688,bpi17denied,single_subs,240,graph1092,True,True,True,True,True,True,True,1,1,1
13689,bpi17denied,single_subs,240,graph1091,True,True,True,False,True,True,False,1,1,1
13690,bpi17denied,single_subs,240,graph1090,True,False,True,True,,True,False,1,1,0
13691,bpi17denied,single_subs,240,graph1089,True,False,True,True,,True,False,0,1,0
13692,bpi17denied,single_subs,240,graph1088,True,False,True,True,,True,False,0,1,0
13693,bpi17denied,single_subs,240,graph1087,True,False,True,True,,True,False,0,1,0
13694,bpi17denied,single_subs,240,graph1086,True,True,True,True,True,True,True,1,1,1
13695,bpi17denied,single_subs,240,graph1085,True,False,False,True,,,False,1,0,0
13696,bpi17denied,single_subs,240,graph1084,True,False,False,True,,,False,1,0,0
13697,bpi17denied,single_subs,240,graph1083,True,True,True,True,True,True,True,1,1,1
13698,bpi17denied,single_subs,240,graph1082,True,False,False,True,,,False,1,0,0
13699,bpi17denied,single_subs,240,graph1081,True,False,False,True,,,False,1,0,0
13700,bpi17denied,single_subs,240,graph1080,True,False,False,True,,,False,1,0,0
13701,bpi17denied,single_subs,240,graph1079,True,False,True,False,,True,False,1,1,0
13702,bpi17denied,single_subs,240,graph1078,True,False,True,True,,True,False,1,1,0
13703,bpi17denied,single_subs,240,graph1077,True,False,False,True,,,False,1,0,0
13704,bpi17denied,single_subs,240,graph1076,True,False,True,False,,True,False,1,1,0
13705,bpi17denied,single_subs,240,graph1075,True,False,True,True,,True,False,0,1,0
13706,bpi17denied,single_subs,240,graph1074,True,False,True,True,,True,False,1,1,0
13707,bpi17denied,single_subs,240,graph1073,True,True,True,True,True,True,True,0,1,1
13708,bpi17denied,single_subs,240,graph1072,True,True,True,True,True,True,True,0,1,1
13709,bpi17denied,single_subs,240,graph1071,True,True,True,True,True,True,True,0,1,1
13710,bpi17denied,single_subs,240,graph1070,True,True,True,True,True,True,True,0,1,1
13711,bpi17denied,single_subs,240,graph1069,True,True,True,True,True,True,True,0,1,1
13712,bpi17denied,single_subs,240,graph1068,True,False,True,True,,True,False,0,1,0
13713,bpi17denied,single_subs,240,graph1067,True,False,True,True,,True,False,0,1,0
13714,bpi17denied,single_subs,240,graph1066,True,False,True,True,,True,False,0,1,0
13715,bpi17denied,single_subs,240,graph1065,True,False,True,True,,True,False,0,1,0
13716,bpi17denied,single_subs,240,graph1064,True,False,True,True,,True,False,0,1,0
13717,bpi17denied,single_subs,240,graph1063,True,True,True,True,True,True,True,1,1,1
13718,bpi17denied,single_subs,240,graph1062,True,False,True,True,,True,False,1,1,0
13719,bpi17denied,single_subs,240,graph1061,True,False,True,False,,True,False,1,1,0
13720,bpi17denied,single_subs,240,graph1060,True,False,True,False,,True,False,1,1,0
13721,bpi17denied,single_subs,240,graph1059,True,False,True,False,,True,False,1,1,1
13722,bpi17denied,single_subs,240,graph1058,True,False,True,True,,True,False,1,1,0
13723,bpi17denied,single_subs,240,graph1057,True,False,True,True,,True,False,1,1,0
13724,bpi17denied,single_subs,240,graph1056,True,False,True,True,,True,False,1,1,0
13725,bpi17denied,single_subs,240,graph1055,True,True,True,True,True,True,True,1,1,1
13726,bpi17denied,single_subs,240,graph1054,True,True,True,True,True,True,True,1,1,1
13727,bpi17denied,single_subs,240,graph1053,True,True,True,True,True,True,True,1,1,1
13728,bpi17denied,single_subs,240,graph1052,True,False,True,True,,True,False,1,1,0
13729,bpi17denied,single_subs,240,graph1051,True,False,True,True,,True,False,0,1,0
13730,bpi17denied,single_subs,240,graph1050,True,False,True,True,,True,False,1,1,0
13731,bpi17denied,single_subs,240,graph1049,True,False,True,True,,True,False,0,1,0
13732,bpi17denied,single_subs,240,graph1048,True,False,True,False,,True,False,1,1,1
13733,bpi17denied,single_subs,240,graph1047,True,False,True,True,,True,False,1,1,1
13734,bpi17denied,single_subs,240,graph1046,True,False,True,False,,True,False,0,1,0
13735,bpi17denied,single_subs,240,graph1045,True,False,True,False,,True,False,0,1,0
13736,bpi17denied,single_subs,240,graph1044,True,False,True,False,,True,False,1,1,0
13737,bpi17denied,single_subs,240,graph1043,True,False,True,True,,True,False,0,1,0
13738,bpi17denied,single_subs,240,graph1042,True,False,True,True,,True,False,1,1,0
